pair,dataset,run,model,labels,n_total,count_positive,ratio_positive,count_negative,ratio_negative,count_neutral,ratio_neutral,accuracy_strict,precision_macro_strict,recall_macro_strict,f1_macro_strict,precision_weighted_strict,recall_weighted_strict,f1_weighted_strict,support_strict,accuracy_neutral,precision_macro_neutral,recall_macro_neutral,f1_macro_neutral,precision_weighted_neutral,recall_weighted_neutral,f1_weighted_neutral,support_neutral,count_normal,ratio_normal,count_depression,ratio_depression,count_bearish,ratio_bearish,count_bullish,ratio_bullish
information,imdb_sklearn,avg,BASE,negative|positive|neutral,10000,4417.0,0.4417,5582.0,0.5582,1,0.0001,0.9195,0.9256911405535776,0.9198396461713039,0.9192950359506324,0.9259842907686961,0.9195,0.9192696941781072,10000,0.9195,0.9256911405535776,0.9198396461713039,0.9192950359506324,0.9259842907686961,0.9195,0.9192696941781072,10000,,,,,,,,
information,imdb_sklearn,avg,N,negative|positive|neutral,20000,9186.0,0.4593,10810.0,0.5405,4,0.0002,0.9295,0.9327597822612659,0.9297413966902002,0.9294884086045874,0.9329717291788393,0.9295,0.9294729211621765,10000,0.9295,0.9327597822612659,0.9297413966902002,0.9294884086045874,0.9329717291788393,0.9295,0.9294729211621765,10000,,,,,,,,
information,imdb_sklearn,avg,S,negative|positive|neutral,20000,9028.0,0.4514,10972.0,0.5486,0,0.0,0.9264,0.9307417390316932,0.9266855408585613,0.9262452891683711,0.9309918803750828,0.9264,0.926226372560137,10000,0.9264,0.9307417390316932,0.9266855408585613,0.9262452891683711,0.9309918803750828,0.9264,0.926226372560137,10000,,,,,,,,
information,sst2,run-001,BASE,negative|positive|neutral,10000,3178.0,0.3178,6813.0,0.6813,9,0.0009,0.7585,0.8207396421364147,0.7809212918088431,0.7547073485797242,0.8386400638951725,0.7585,0.7513143013377291,10000,0.7585,0.8207396421364147,0.7809212918088431,0.7547073485797242,0.8386400638951725,0.7585,0.7513143013377291,10000,,,,,,,,
information,sst2,run-001,N,negative|positive|neutral,10000,3173.0,0.3173,6819.0,0.6819,8,0.0008,0.7576,0.8199832534435609,0.7800646023352844,0.7537243303973573,0.8378953347155228,0.7576,0.7503090022859044,10000,0.7576,0.8199832534435609,0.7800646023352844,0.7537243303973573,0.8378953347155228,0.7576,0.7503090022859044,10000,,,,,,,,
information,sst2,run-001,S,negative|positive|neutral,10000,3234.0,0.3234,6760.0,0.676,6,0.0006,0.7645,0.8238381124370135,0.7863900268602642,0.7610515912286233,0.8414945930168731,0.7645,0.7578992620104931,10000,0.7645,0.8238381124370135,0.7863900268602642,0.7610515912286233,0.8414945930168731,0.7645,0.7578992620104931,10000,,,,,,,,
information,sst2,run-002,BASE,negative|positive|neutral,10000,3178.0,0.3178,6813.0,0.6813,9,0.0009,0.7585,0.8207396421364147,0.7809212918088431,0.7547073485797242,0.8386400638951725,0.7585,0.7513143013377291,10000,0.7585,0.8207396421364147,0.7809212918088431,0.7547073485797242,0.8386400638951725,0.7585,0.7513143013377291,10000,,,,,,,,
information,sst2,run-002,N,negative|positive|neutral,10000,3173.0,0.3173,6819.0,0.6819,8,0.0008,0.7576,0.8199832534435609,0.7800646023352844,0.7537243303973573,0.8378953347155228,0.7576,0.7503090022859044,10000,0.7576,0.8199832534435609,0.7800646023352844,0.7537243303973573,0.8378953347155228,0.7576,0.7503090022859044,10000,,,,,,,,
information,sst2,run-002,S,negative|positive|neutral,10000,3234.0,0.3234,6760.0,0.676,6,0.0006,0.7645,0.8238381124370135,0.7863900268602642,0.7610515912286233,0.8414945930168731,0.7645,0.7578992620104931,10000,0.7645,0.8238381124370135,0.7863900268602642,0.7610515912286233,0.8414945930168731,0.7645,0.7578992620104931,10000,,,,,,,,
information,sst2,avg,BASE,negative|positive|neutral,10000,3178.0,0.3178,6813.0,0.6813,9,0.0009,0.7585,0.8207396421364147,0.7809212918088431,0.7547073485797242,0.8386400638951725,0.7585,0.7513143013377291,10000,0.7585,0.8207396421364147,0.7809212918088431,0.7547073485797242,0.8386400638951725,0.7585,0.7513143013377291,10000,,,,,,,,
